dttl,swin,dwin,tcprtt,synack,ackdat
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.03725962667253415,0.017333008526187577,0.0327577259681994
0.9921259842519685,1.0,1.0,0.0805539940242919,0.11095152253349573,0.04434501050165687
0.9921259842519685,1.0,1.0,0.04872939058242358,0.05330864799025578,0.03180130626426817
0.9921259842519685,1.0,1.0,0.08608561603861804,0.1682806333739342,0.02947837206411804
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.07459438573235966,0.10476004872107185,0.04033745745442084
0.11417322834645668,1.0,1.0,0.0004481110242020202,0.0010679658952496953,8.426605320979929e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.06262619893177844,0.08358197320341047,0.03544019532871134
0.9921259842519685,1.0,1.0,0.17094295170999974,0.1684911084043849,0.11823089039022905
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.09545703970344173,0.13753958587088916,0.05036511778638695
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.16354241156180108,0.29056662606577344,0.06649715145629295
0.9921259842519685,1.0,1.0,0.09936861961679799,0.18118197320341045,0.03873429579210441
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0004782981440958689,0.0010777101096224116,0.00011235473761306573
0.11417322834645668,1.0,1.0,0.0004145697798755217,0.0009705237515225334,8.426605320979929e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.08096252638018867,0.08666114494518878,0.05352509478175443
0.9921259842519685,1.0,1.0,0.07530210598764878,0.11832594397076734,0.03619016320227855
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.15870777660457958,0.21829378806333738,0.08747799427131281
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.00042798627760612113,0.0010250913520097442,7.8648316329146e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0005091560888762476,0.001202436053593179,9.971482963159583e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0004487818490885502,0.0010679658952496953,8.496827031988096e-05
0.9921259842519685,1.0,1.0,0.05940489782666153,0.10730328867235078,0.023520762102185226
0.9921259842519685,1.0,1.0,0.09291327173372008,0.13009500609013397,0.050384779865469236
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.040384999818877276,0.09160925700365408,0.009265754767527513
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0005312933101317365,0.0012414129110840436,0.00010884365206265742
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.09279923150300998,0.16937783191230207,0.03611081266883932
0.9921259842519685,1.0,1.0,0.1358105107526521,0.278242143727162,0.041908317129673515
0.9921259842519685,1.0,1.0,0.04104307903256318,0.07948355663824604,0.014323824611445716
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.00042664462783306115,0.0010153471376370279,8.075496765939099e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.09343852761987305,0.13470596833130327,0.04927317018020997
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.036174232006128654,0.013593179049939098,0.032969093318333975
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.060483584244201714,0.13011254567600486,0.01643117815880078
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.02335543924942745,0.017401218026796585,0.018178294328683953
0.9921259842519685,1.0,1.0,0.08847643593421087,0.12087892813641898,0.04906110061296531
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.00039176173373350274,0.0009003654080389768,8.567048742996261e-05
0.11417322834645668,1.0,1.0,0.00046555247125179946,0.0010952496954933007,9.269265853077922e-05
0.11417322834645668,1.0,1.0,0.00045213597352120006,0.00104068209500609,9.83103954114325e-05
0.9921259842519685,1.0,1.0,0.10202642781722973,0.1341115712545676,0.0584771298420503
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.10267444465761769,0.16797856272838002,0.04695234263139009
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.0348882606986507,0.013018270401948842,0.03183009716578152
0.9921259842519685,1.0,1.0,0.03854492715512557,0.012297198538367842,0.03591770296356687
0.9921259842519685,1.0,1.0,0.11965503501035082,0.14575980511571254,0.07273354161092818
0.9921259842519685,1.0,1.0,0.07892992697400285,0.12591278928136418,0.037254022124052266
0.9921259842519685,1.0,1.0,0.0820848164153533,0.13289744214372715,0.03803980307023364
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.07744203737567938,0.08791619975639463,0.04938763156915329
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.1069388784612887,0.15769451887941535,0.055121936490080126
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.035678492414983005,0.013626309378806333,0.03243821718311224
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.0855073649864292,0.13784945188794154,0.039838181089152776
0.9921259842519685,1.0,1.0,0.20067391068100798,0.2953354445797808,0.10364794766516322
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.01952502914734132,0.03434250913520097,0.008064261292177792
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.06040375608270465,0.11516492082825822,0.0217336195570274
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.00044140277533672047,0.001038733252131547,8.77771387602076e-05
0.9921259842519685,1.0,1.0,0.035208914994412026,0.014653349573690619,0.03157659678904204
0.9921259842519685,1.0,1.0,0.13711861928138555,0.19512594397076735,0.0732264980222055
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.11756809878835608,0.17977880633373933,0.05829104230787866
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.13129451761653235,0.16639415347137634,0.07748263592641044
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.08595815931017735,0.13385237515225332,0.04175031827990514
0.9921259842519685,1.0,1.0,0.05276574392467442,0.07084433617539586,0.029707997059114744
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0010914320903842617,0.002843361753958587,0.000117972474493719
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0004601858721595597,0.00104068209500609,0.00010673700073241244
0.9921259842519685,1.0,1.0,0.03244042068770284,0.023312058465286237,0.025558596155642207
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.14514302657405706,0.26070450669914735,0.05799681333875444
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.07909696237074881,0.16172082825822168,0.024526337003822167
0.11417322834645668,1.0,1.0,0.0004494526739750802,0.0010309378806333737,9.901261252151417e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.05299047026166195,0.056995858708891595,0.034933194575232376
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.03454010258254164,0.06829719853836784,0.01154725815818283
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.12429311827581904,0.19753666260657735,0.05893216652938321
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.08087531914493977,0.09555761266747868,0.050228185449921026
0.9921259842519685,1.0,1.0,0.15601508551004828,0.25842825822168086,0.0701978356264233
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.15097517813754863,0.23070596833130327,0.0749111168692914
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.23622047244094488,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.00045213597352120006,0.0010426309378806333,9.760817830135083e-05
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.07871727548497286,0.09691790499390986,0.04747900546395133
0.11417322834645668,1.0,1.0,0.00048098144364198877,0.0009218026796589524,0.00017134097485992523
0.9921259842519685,1.0,1.0,0.10352639226351074,0.21166382460414127,0.032103259621603285
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0005326349599047965,0.001276492082825822,9.760817830135083e-05
0.11417322834645668,1.0,1.0,0.00044744019931549023,0.0010679658952496953,8.356383609971763e-05
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0010183121777524952,0.002552984165651644,0.00014606115889698542
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.10785925020560783,0.18255785627283797,0.04712649247469034
0.9921259842519685,1.0,1.0,0.06898494803119604,0.10603069427527405,0.03400767242414475
0.11417322834645668,1.0,1.0,0.0005118393884223674,0.0009646772228989037,0.0001881941855018851
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0004494526739750802,0.0010445797807551766,9.409709275094255e-05
0.9921259842519685,1.0,1.0,0.19822405819540054,0.37639366626065773,0.07187613451951848
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.00040786153101022204,0.0009140073081607794,9.760817830135083e-05
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.00040651988123716206,0.0009315468940316687,8.988379009045257e-05
0.9921259842519685,1.0,1.0,0.07250074126149962,0.1287483556638246,0.029502247445860816
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.08422005202917819,0.1397943970767357,0.03778981377904458
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.08630028000230765,0.09441753958587087,0.05631781222854919
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0003998116323718623,0.0009218026796589524,8.637270454004429e-05
0.9921259842519685,1.0,1.0,0.10664572798587511,0.1673958587088916,0.05131943083898793
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.0737585379237433,0.08572180267965894,0.04632245388364683
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.11298837728801597,0.13420901339829475,0.06991694878239063
0.11417322834645668,1.0,1.0,0.0004092031807832819,0.000951035322777101,8.567048742996261e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.11061097389015377,0.20043069427527405,0.0435669539436864
0.9921259842519685,1.0,1.0,0.08710392821637053,0.11990255785627284,0.04797617517788915
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.10930487783607991,0.11847015834348354,0.07173218001195174
0.9921259842519685,1.0,1.0,0.09982813466407102,0.20564190012180267,0.03040178756387542
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.03642176638925822,0.015518635809987818,0.03253442092719342
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.0804486745171067,0.16195468940316685,0.025857038427426912
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.11034599805997443,0.16723800243605358,0.055249740004114985
0.11417322834645668,1.0,1.0,0.00047226072011709915,0.0010621193666260657,0.00011165252050298405
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0005869717757137241,0.0014616321559074298,8.77771387602076e-05
0.9921259842519685,1.0,1.0,0.0818050824376703,0.11425676004872107,0.04446368519326068
0.9921259842519685,1.0,1.0,0.07462993945134574,0.12161559074299634,0.034301199176158884
0.9921259842519685,1.0,1.0,0.10025612094167714,0.23215980511571252,0.021294733863226365
0.9921259842519685,1.0,1.0,0.09319233488651654,0.11277369062119366,0.05691820785766902
0.9921259842519685,1.0,1.0,0.03601524650802105,0.03162971985383679,0.026303648509438848
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.028109575220265352,0.03960633373934226,0.015153845235562239
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.00046286917170567954,0.0010913520097442142,9.12882243106159e-05
0.9921259842519685,1.0,1.0,0.11182315446011343,0.16881461632155906,0.056227928438458745
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.03606757084917039,0.0162299634591961,0.0319073410478905
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.08135361728903563,0.12946552984165652,0.03851099075109844
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.12538119624177063,0.17963459196102313,0.0665217290551458
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0004011532821449223,0.0009393422655298416,8.145718476947265e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.1082503411144548,0.1844423873325213,0.04685684110441898
0.11417322834645668,1.0,1.0,0.0004548192730673199,0.001023142509135201,0.0001074392178424941
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.05492110428509521,0.06408964677222898,0.03439810513735015
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.03578515357194127,0.01531400730816078,0.0319417496862845
0.9921259842519685,1.0,1.0,0.08853479769933897,0.11826358099878197,0.050064568863272
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.08653171458816047,0.0914669914738124,0.05762323383619101
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.1238557404498015,0.16037612667478685,0.07186419682864709
0.9921259842519685,1.0,1.0,0.13963287095609989,0.2197690621193666,0.06697887239380897
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.08819468948186827,0.13863873325213152,0.04236686490255684
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.062400130945017854,0.08363654080389768,0.03518388608353153
0.9921259842519685,1.0,1.0,0.13079810720050014,0.18358879415347135,0.07076733370269953
0.9921259842519685,1.0,1.0,0.056417714606943566,0.06072594397076735,0.037176778241943285
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.00038169936043555314,0.0008808769792935443,8.21594018795543e-05
0.9921259842519685,1.0,1.0,0.056698119409513095,0.05229135200974421,0.04050950064639085
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0004702482454575093,0.0010465286236297198,0.00011516360605339236
0.9921259842519685,1.0,1.0,0.23941673117765994,0.46281900121802677,0.08385525620040152
0.11417322834645668,1.0,1.0,0.0004206072038542914,0.0009724725943970766,8.988379009045257e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.04821084294513592,0.06576954933008526,0.02676851623631291
0.11417322834645668,1.0,1.0,0.0004561609228403799,0.0010367844092570037,0.00010392813229208579
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.1055106922778664,0.17052375152253346,0.0490042210270487
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0004930562915995282,0.0011556638246041412,9.971482963159583e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.06335806888298265,0.0635985383678441,0.04340684844258778
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.13760027154991405,0.22674786845310593,0.06233651507905911
0.9921259842519685,1.0,1.0,0.02975645031669643,0.06899293544457978,0.006289056437891354
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.06730251921577887,0.05593179049939098,0.0502984071609292
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.1265417232954675,0.23411059683313032,0.048107489777474415
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0004038365816910422,0.0009315468940316687,8.707492165012594e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.09199625411383362,0.146457490864799,0.04352903421974199
0.11417322834645668,1.0,1.0,0.00038169936043555314,0.0008808769792935443,8.21594018795543e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0004387194757906006,0.0010348355663824603,8.637270454004429e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.00044408607488284044,0.001007551766138855,0.00010182148096184082
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0004501234988616102,0.0010192448233861144,0.00010392813229208579
0.11417322834645668,1.0,1.0,0.00045750257261343983,0.001073812423873325,9.199044142069757e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.0850934660314402,0.08408672350791717,0.058776976548055165
0.9921259842519685,1.0,1.0,0.11672420108110138,0.07772764920828258,0.0941792521528221
0.9921259842519685,1.0,1.0,0.09469766593188982,0.1960204628501827,0.028498076978444038
0.11417322834645668,1.0,1.0,0.0009827584587664066,0.0010095006090133983,0.0006649996032473327
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.11601178505160656,0.18860511571254568,0.05348155732092937
0.11417322834645668,1.0,1.0,0.0004206072038542914,0.0009646772228989037,9.269265853077922e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.11401809348883948,0.15218124238733252,0.06451900585719292
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.10073039413645382,0.15164531059683312,0.050802599045967824
0.9921259842519685,1.0,1.0,0.035314234501597236,0.015553714981729597,0.031362420570467134
0.9921259842519685,1.0,1.0,0.036036712904390006,0.013563946406820949,0.03283567206741846
0.9921259842519685,1.0,1.0,0.036445916085173294,0.05632155907429963,0.017857381109376635
0.9921259842519685,1.0,1.0,0.07273754244644469,0.16009159561510353,0.01845637230427629
0.9921259842519685,1.0,1.0,0.05278586867127031,0.03955566382460413,0.04100315927477825
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0004112156554428719,0.000943239951278928,9.058600720053424e-05
0.9921259842519685,1.0,1.0,0.07681012033256815,0.11600487210718635,0.03860508784384938
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.13494380499925537,0.22398440925700364,0.06055147918523152
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.000476285669436279,0.0011108404384896466,9.83103954114325e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0004507943237481401,0.0010445797807551766,9.550152697110586e-05
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.11111610502971084,0.14721169305724724,0.06327186826968788
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.1595456368878555,0.21288964677222896,0.09030231148806124
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0004789689689823989,0.001130328867235079,9.409709275094255e-05
0.11417322834645668,1.0,1.0,0.001087407141065082,0.002868696711327649,0.00010463034940216744
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.06354791232587062,0.10169841656516443,0.02987723138264442
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.10165344918031907,0.1518323995127893,0.051701436946872355
0.0,0.0,0.0,0.0,0.0,0.0
0.9921259842519685,1.0,1.0,0.06432003177026661,0.10189330085261875,0.030615261565340245
0.11417322834645668,1.0,1.0,0.00040517823146410213,0.0009393422655298416,8.567048742996261e-05
0.9921259842519685,1.0,1.0,0.08789415993270284,0.12821047503045066,0.04580983539328722
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,0.0,0.0,0.0,0.0,0.0
0.11417322834645668,1.0,1.0,0.0004286571024926511,0.0010036540803897685,8.707492165012594e-05
0.9921259842519685,1.0,1.0,0.12282199929965881,0.18394543239951278,0.06228946653268364
0.0,0.0,0.0,0.0,0.0,0.0
